#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">揺れる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ゆれる</span><span style=""opacity:.68"">DAO</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">揺れる</span></b><br>rung, lắc, đung đưa</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nが揺れる：N rung/lắc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">風で木が揺れています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かぜできがゆれています。</div></details><div style=""font-size:17px;margin-top:4px"">Cây đang đung đưa trong gió.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">～産</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～さん</span><span style=""opacity:.68"">SẢN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～産</span></b><br>được sản xuất/trồng/đánh bắt tại…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. địa danh＋産：xuất xứ từ…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">静岡県産のお茶を買いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しずおかけんさんのおちゃをかいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi mua trà sản xuất ở tỉnh Shizuoka.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">車窓</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">しゃそう</span><span style=""opacity:.68"">XA SONG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">車窓</span></b><br>cửa sổ tàu/xe; cảnh nhìn qua cửa sổ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 車窓から見える：thấy qua cửa sổ tàu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">車窓から海が見えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しゃそうからうみがみえます。</div></details><div style=""font-size:17px;margin-top:4px"">Từ cửa sổ tàu có thể thấy biển.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">目を向ける</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">めをむける</span><span style=""opacity:.68"">MỤC HƯỚNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">目を向ける</span></b><br>đưa mắt nhìn; chú ý đến</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nに目を向ける：hướng mắt/sự chú ý đến N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">窓の外に目を向けました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">まどのそとにめをむけました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đưa mắt nhìn ra ngoài cửa sổ.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 問題に目を向ける：chú ý vấn đề</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">環境問題に目を向けましょう。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かんきょうもんだいにめをむけましょう。</div></details><div style=""font-size:17px;margin-top:4px"">Hãy chú ý đến vấn đề môi trường.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">通り過ぎる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">とおりすぎる</span><span style=""opacity:.68"">THÔNG QUÁ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">通り過ぎる</span></b><br>đi ngang qua, đi quá</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 場所を通り過ぎる：đi qua nơi nào</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">バスが目の前を通り過ぎました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">バスがめのまえをとおりすぎました。</div></details><div style=""font-size:17px;margin-top:4px"">Xe buýt đi ngang qua trước mắt tôi.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">車掌</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">しゃしょう</span><span style=""opacity:.68"">XA CHƯỞNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">車掌</span></b><br>nhân viên phụ trách trên tàu, soát vé/hướng dẫn hành khách</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 車掌に聞く：hỏi nhân viên tàu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">車掌に乗り換えについて聞きました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しゃしょうにのりかえについてききました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi hỏi nhân viên tàu về việc chuyển tàu.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không đồng nghĩa với người lái tàu 運転士.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">土地</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">とち</span><span style=""opacity:.68"">THỔ ĐỊA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">土地</span></b><br>đất, khu đất; vùng đất, địa phương</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 土地を買う：mua đất</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">家を建てるために土地を買いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いえをたてるためにとちをかいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi mua đất để xây nhà.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. その土地の＋N：N của vùng đó</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">その土地の料理を食べたいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そのとちのりょうりをたべたいです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi muốn ăn món ăn của vùng đó.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">ハーモニカ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ハーモニカ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">ハーモニカ</span></b><br>kèn harmonica</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ハーモニカを吹く：thổi harmonica</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">祖父はハーモニカを吹くのが好きです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そふはハーモニカをふくのがすきです。</div></details><div style=""font-size:17px;margin-top:4px"">Ông tôi thích thổi harmonica.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">乗客</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">じょうきゃく</span><span style=""opacity:.68"">THỪA KHÁCH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">乗客</span></b><br>hành khách trên phương tiện</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 乗客が乗る／降りる：hành khách lên/xuống</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">駅で多くの乗客が降りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えきでおおくのじょうきゃくがおりました。</div></details><div style=""font-size:17px;margin-top:4px"">Nhiều hành khách xuống tại ga.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">ハプニング</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ハプニング</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">ハプニング</span></b><br>sự việc bất ngờ, sự cố ngoài dự kiến</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ハプニングが起こる：có sự cố bất ngờ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">旅行中に思わぬハプニングが起こりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">りょこうちゅうにおもわぬハプニングがおこりました。</div></details><div style=""font-size:17px;margin-top:4px"">Trong chuyến đi đã có sự cố bất ngờ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">思いがけない</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">おもいがけない</span><span style=""opacity:.68"">TƯ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-i] <span lang=""ja"">思いがけない</span></b><br>không ngờ tới, bất ngờ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 思いがけない＋N：N bất ngờ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">思いがけないプレゼントをもらいました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おもいがけないプレゼントをもらいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi nhận được món quà bất ngờ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">出来事</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">できごと</span><span style=""opacity:.68"">XUẤT LAI SỰ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">出来事</span></b><br>sự việc, chuyện xảy ra</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 出来事について話す：kể về sự việc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">今日の出来事について話しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">きょうのできごとについてはなしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi kể về những chuyện xảy ra hôm nay.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">向かい合う</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">むかいあう</span><span style=""opacity:.68"">HƯỚNG HỢP</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">向かい合う</span></b><br>đối diện nhau, quay mặt vào nhau</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人と向かい合う：đối diện với ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友達と向かい合って座りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ともだちとむかいあってすわりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ngồi đối diện bạn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">フリー切符</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">フリーきっぷ</span><span style=""opacity:.68"">THIẾT PHÙ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">フリー切符</span></b><br>vé đi không giới hạn trong phạm vi và thời hạn quy định</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. フリー切符で乗る：đi bằng vé trọn gói</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">フリー切符で何度も電車に乗れます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">フリーきっぷでなんどもでんしゃにのれます。</div></details><div style=""font-size:17px;margin-top:4px"">Với vé trọn gói có thể đi tàu nhiều lần.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> フリー ở đây không có nghĩa vé miễn phí.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">乗り降り</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">のりおり</span><span style=""opacity:.68"">THỪA GIÁNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">乗り降り</span></b><br>việc lên xuống phương tiện</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">乗り降りする</span></b><br>lên xuống phương tiện</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 乗り降りする：lên xuống</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この切符なら自由に乗り降りできます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このきっぷならじゆうにのりおりできます。</div></details><div style=""font-size:17px;margin-top:4px"">Với vé này có thể tự do lên xuống.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 乗り降りの際：khi lên xuống</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">乗り降りの際は足元に気を付けてください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">のりおりのさいはあしもとにきをつけてください。</div></details><div style=""font-size:17px;margin-top:4px"">Hãy chú ý dưới chân khi lên xuống.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Khi tách động từ: 電車に乗る／電車を降りる.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">配布</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">はいふ</span><span style=""opacity:.68"">PHỐI BỐ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">配布</span></b><br>việc phân phát</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">配布する</span></b><br>phân phát</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人にNを配布する：phát N cho ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">学生に資料を配布します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">がくせいにしりょうをはいふします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi phát tài liệu cho sinh viên.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">観光マップ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かんこうマップ</span><span style=""opacity:.68"">QUAN QUANG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">観光マップ</span></b><br>bản đồ du lịch</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 観光マップをもらう：lấy bản đồ du lịch</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">駅で観光マップをもらいました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えきでかんこうマップをもらいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi lấy bản đồ du lịch ở ga.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
