#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">奪う</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">うばう</span><span style=""opacity:.68"">ĐOẠT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">奪う</span></b><br>cướp, lấy mất</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人から物を奪う：lấy thứ gì khỏi ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">泥棒が彼からかばんを奪いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">どろぼうがかれからかばんをうばいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tên trộm cướp túi của anh ấy.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 熱を奪う：lấy đi nhiệt</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">水が蒸発するとき、地面の熱を奪います。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">みずがじょうはつするとき、じめんのねつをうばいます。</div></details><div style=""font-size:17px;margin-top:4px"">Khi nước bay hơi, nó lấy đi nhiệt của mặt đất.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">近年</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きんねん</span><span style=""opacity:.68"">CẬN NIÊN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">近年</span></b><br>những năm gần đây</div><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">近年</span></b><br>những năm gần đây</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 近年、～：những năm gần đây…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">近年、暑い日が増えています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">きんねん、あついひがふえています。</div></details><div style=""font-size:17px;margin-top:4px"">Những năm gần đây, số ngày nóng đang tăng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">作戦</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">さくせん</span><span style=""opacity:.68"">TÁC CHIẾN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">作戦</span></b><br>kế hoạch hành động, chiến thuật</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 作戦を立てる：lập kế hoạch/chiến thuật</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">試合の前に作戦を立てます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しあいのまえにさくせんをたてます。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi bàn chiến thuật trước trận đấu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">開催</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かいさい</span><span style=""opacity:.68"">KHAI THÔI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">開催</span></b><br>việc tổ chức (sự kiện)</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">開催する</span></b><br>tổ chức (sự kiện)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. イベントを開催する：tổ chức sự kiện</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">来月、祭りを開催します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">らいげつ、まつりをかいさいします。</div></details><div style=""font-size:17px;margin-top:4px"">Tháng sau sẽ tổ chức lễ hội.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 場所で開催される：được tổ chức ở đâu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">会議は東京で開催されます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かいぎはとうきょうでかいさいされます。</div></details><div style=""font-size:17px;margin-top:4px"">Hội nghị được tổ chức ở Tokyo.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không phải “khai thác”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">水道水</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">すいどうすい</span><span style=""opacity:.68"">THỦY ĐẠO THỦY</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">水道水</span></b><br>nước máy</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 水道水を飲む：uống nước máy</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ここの水道水は飲めます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ここのすいどうすいはのめます。</div></details><div style=""font-size:17px;margin-top:4px"">Nước máy ở đây uống được.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">残り湯</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">のこりゆ</span><span style=""opacity:.68"">TÀN THANG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">残り湯</span></b><br>nước tắm còn lại trong bồn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 残り湯を使う：dùng nước tắm còn lại</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">洗濯に残り湯を使います。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せんたくにのこりゆをつかいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi dùng nước tắm còn lại để giặt đồ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">雨水</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">あまみず</span><span style=""opacity:.68"">VŨ THỦY</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">雨水</span></b><br>nước mưa</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 雨水をためる：hứng/tích nước mưa</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">バケツに雨水をためます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">バケツにあまみずをためます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi hứng nước mưa vào xô.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Đọc あまみず theo tài liệu.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">平均</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">へいきん</span><span style=""opacity:.68"">BÌNH QUÂN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">平均</span></b><br>mức trung bình</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">平均する</span></b><br>bình quân, tính trung bình</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 平均で＋số lượng：trung bình…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">毎日平均で七時間寝ます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">まいにちへいきんでしちじかんねます。</div></details><div style=""font-size:17px;margin-top:4px"">Mỗi ngày tôi ngủ trung bình bảy tiếng.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 数値を平均する：tính trung bình</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">三人の点数を平均します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">さんにんのてんすうをへいきんします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tính trung bình điểm của ba người.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">降水量</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">こうすいりょう</span><span style=""opacity:.68"">GIÁNG THỦY LƯỢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">降水量</span></b><br>lượng giáng thủy (mưa, tuyết… quy đổi ra nước)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 降水量が多い／少ない：lượng mưa nhiều/ít</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この地方は降水量が多いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このちほうはこうすいりょうがおおいです。</div></details><div style=""font-size:17px;margin-top:4px"">Vùng này có lượng mưa nhiều.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không phải “lượng nước kết tủa”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">気候</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きこう</span><span style=""opacity:.68"">KHÍ HẬU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">気候</span></b><br>khí hậu</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 気候が温暖だ：khí hậu ôn hòa</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この島は気候が温暖です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このしまはきこうがおんだんです。</div></details><div style=""font-size:17px;margin-top:4px"">Đảo này có khí hậu ôn hòa.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">コーナー</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">コーナー</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">コーナー</span></b><br>góc, khu vực dành cho một mục đích</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nのコーナー：khu/góc dành cho N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">雑誌のコーナーはどこですか。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ざっしのコーナーはどこですか。</div></details><div style=""font-size:17px;margin-top:4px"">Khu tạp chí ở đâu?</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">南北</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">なんぼく</span><span style=""opacity:.68"">NAM BẮC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">南北</span></b><br>nam và bắc; chiều bắc–nam</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 南北に長い：dài theo hướng bắc–nam</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">日本は南北に長い国です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にほんはなんぼくにながいくにです。</div></details><div style=""font-size:17px;margin-top:4px"">Nhật Bản là nước trải dài theo hướng bắc–nam.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
