#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">退職</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">たいしょく</span><span style=""opacity:.68"">THOÁI CHỨC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">退職</span></b><br>việc thôi việc, nghỉ việc</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">退職する</span></b><br>nghỉ việc, về hưu tùy ngữ cảnh</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 会社を退職する：nghỉ ở công ty</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">母は去年会社を退職しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">はははきょねんかいしゃをたいしょくしました。</div></details><div style=""font-size:17px;margin-top:4px"">Mẹ tôi đã nghỉ việc ở công ty năm ngoái.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">～とも</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">～とも</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～とも</span></b><br>cả… đều</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. số lượng＋とも：cả số đó</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">兄弟二人とも日本に住んでいます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">きょうだいふたりともにほんにすんでいます。</div></details><div style=""font-size:17px;margin-top:4px"">Cả hai anh em đều sống ở Nhật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">ただ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ただ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">ただ</span></b><br>chỉ; tuy nhiên, có điều</div><div style=""margin:7px 0""><b>[Liên từ] <span lang=""ja"">ただ</span></b><br>chỉ; tuy nhiên, có điều</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ただ～だけ：chỉ… thôi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ただ話を聞きたいだけです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ただはなしをききたいだけです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi chỉ muốn nghe câu chuyện thôi.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. ただ、～：có điều…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">行きたいです。ただ、時間がありません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いきたいです。ただ、じかんがありません。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi muốn đi. Có điều, tôi không có thời gian.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">かみさん</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">かみさん</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">かみさん</span></b><br>vợ, bà xã (khẩu ngữ)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. うちのかみさん：vợ tôi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">うちのかみさんは料理が得意です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">うちのかみさんはりょうりがとくいです。</div></details><div style=""font-size:17px;margin-top:4px"">Bà xã tôi nấu ăn giỏi.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Cách gọi thân mật, thường do nam giới dùng; không dùng thay mọi cách xưng hô lịch sự.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">うらやましい</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">うらやましい</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-i] <span lang=""ja"">うらやましい</span></b><br>thấy người khác có điều tốt mà mình cũng muốn, ghen tị</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人／ことがうらやましい：ngưỡng mộ, ghen tị với…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">日本語が上手な友達がうらやましいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にほんごがじょうずなともだちがうらやましいです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ước mình giỏi tiếng Nhật như người bạn đó.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 13<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_13
"<span lang=""ja"" style=""font-size:32px"">人見知り</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ひとみしり</span><span style=""opacity:.68"">NHÂN KIẾN TRI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">人見知り</span></b><br>tính ngại người lạ</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">人見知りする</span></b><br>rụt rè trước người lạ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人見知りをする：ngại người lạ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">弟は少し人見知りをします。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おとうとはすこしひとみしりをします。</div></details><div style=""font-size:17px;margin-top:4px"">Em trai tôi hơi ngại người lạ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">～同士</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～どうし</span><span style=""opacity:.68"">ĐỒNG SĨ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～同士</span></b><br>những người cùng… với nhau</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. N同士で：giữa những người cùng N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">学生同士で相談しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">がくせいどうしでそうだんしました。</div></details><div style=""font-size:17px;margin-top:4px"">Các sinh viên trao đổi với nhau.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">な（頑張ろうな）</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">な（がんばろうな）</span><span style=""opacity:.68"">NGOAN TRƯƠNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Trợ từ] <span lang=""ja"">な（頑張ろうな）</span></b><br>nhé, nhỉ (trợ từ cuối câu thân mật)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 意向形＋な：cùng… nhé</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">明日も頑張ろうな。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あしたもがんばろうな。</div></details><div style=""font-size:17px;margin-top:4px"">Ngày mai cũng cùng cố gắng nhé.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> な ở đây tạo sắc thái thân mật; khác V辞書形＋な dùng cấm đoán.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">素晴らしい</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">すばらしい</span><span style=""opacity:.68"">TỐ TÌNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-i] <span lang=""ja"">素晴らしい</span></b><br>tuyệt vời</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 素晴らしい＋N：N tuyệt vời</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">素晴らしい経験ができました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">すばらしいけいけんができました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã có trải nghiệm tuyệt vời.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">いつか</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">いつか</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">いつか</span></b><br>một ngày nào đó, lúc nào đó</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. いつか＋V：một ngày nào đó sẽ…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">いつか日本で働きたいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いつかにほんではたらきたいです。</div></details><div style=""font-size:17px;margin-top:4px"">Một ngày nào đó tôi muốn làm việc ở Nhật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">月日</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">つきひ</span><span style=""opacity:.68"">NGUYỆT NHẬT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">月日</span></b><br>ngày tháng, thời gian trôi qua</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 月日がたつ：ngày tháng trôi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">月日がたつのは早いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">つきひがたつのははやいです。</div></details><div style=""font-size:17px;margin-top:4px"">Ngày tháng trôi nhanh thật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">夢中</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">むちゅう</span><span style=""opacity:.68"">MỘNG TRUNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">夢中（な）</span></b><br>say mê, mải mê</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nに夢中になる：say mê N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">弟はゲームに夢中になっています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おとうとはゲームにむちゅうになっています。</div></details><div style=""font-size:17px;margin-top:4px"">Em trai tôi đang mê trò chơi.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 夢中で＋V：mải mê làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">夢中で本を読んでいました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">むちゅうでほんをよんでいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã mải mê đọc sách.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">迎える</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">むかえる</span><span style=""opacity:.68"">NGHÊNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">迎える</span></b><br>đón người; đón một thời điểm, giai đoạn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人を迎える：đón ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">駅で友人を迎えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えきでゆうじんをむかえます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đón bạn ở ga.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 時期を迎える：bước vào một thời điểm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">もうすぐ新年を迎えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">もうすぐしんねんをむかえます。</div></details><div style=""font-size:17px;margin-top:4px"">Sắp đón năm mới rồi.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">感動</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かんどう</span><span style=""opacity:.68"">CẢM ĐỘNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">感動</span></b><br>sự cảm động</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">感動する</span></b><br>xúc động, cảm động</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nに感動する：xúc động vì N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友人の言葉に感動しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ゆうじんのことばにかんどうしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi xúc động vì lời của bạn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">若々しい</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">わかわかしい</span><span style=""opacity:.68"">NHƯỢC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-i] <span lang=""ja"">若々しい</span></b><br>trẻ trung, đầy sức sống</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 若々しく見える：trông trẻ trung</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">祖母はとても若々しく見えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そぼはとてもわかわかしくみえます。</div></details><div style=""font-size:17px;margin-top:4px"">Bà tôi trông rất trẻ trung.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">持ち上げる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">もちあげる</span><span style=""opacity:.68"">TRÌ THƯỢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">持ち上げる</span></b><br>nhấc lên, nâng lên</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを持ち上げる：nhấc N lên</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">二人で重い箱を持ち上げます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ふたりでおもいはこをもちあげます。</div></details><div style=""font-size:17px;margin-top:4px"">Hai người cùng nhấc chiếc hộp nặng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">トラック</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">トラック</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">トラック</span></b><br>xe tải</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. トラックで運ぶ：chở bằng xe tải</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">家具をトラックで運びます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かぐをトラックではこびます。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi chở đồ nội thất bằng xe tải.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
"<span lang=""ja"" style=""font-size:32px"">孫</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">まご</span><span style=""opacity:.68"">TÔN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">孫</span></b><br>cháu (của ông bà)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 孫に会う：gặp cháu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">祖父は孫に会うのを楽しみにしています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そふはまごにあうのをたのしみにしています。</div></details><div style=""font-size:17px;margin-top:4px"">Ông mong được gặp cháu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 7 · trang 14<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_07 Nguon::Trang_14
