#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">４こま漫画</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">よんこままんが</span><span style=""opacity:.68"">MẠN HỌA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">４こま漫画</span></b><br>truyện tranh bốn khung</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ４こま漫画を読む：đọc truyện bốn khung</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">新聞の４こま漫画を読みます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しんぶんのよんこままんがをよみます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đọc truyện tranh bốn khung trên báo.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Cũng viết 四コマ漫画／4コマ漫画.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">せりふ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">せりふ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">せりふ</span></b><br>lời thoại</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. せりふを覚える：học thuộc lời thoại</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">劇のせりふを覚えます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">げきのせりふをおぼえます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi học thuộc lời thoại của vở kịch.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">登場人物</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">とうじょうじんぶつ</span><span style=""opacity:.68"">ĐĂNG TRƯỜNG NHÂN VẬT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">登場人物</span></b><br>nhân vật trong truyện, phim…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 登場人物を紹介する：giới thiệu nhân vật</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">物語の登場人物を紹介します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ものがたりのとうじょうじんぶつをしょうかいします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi giới thiệu nhân vật trong truyện.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">はしご</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">はしご</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">はしご</span></b><br>cái thang</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. はしごを登る：leo thang</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">はしごを登って屋根に上がります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">はしごをのぼってやねにあがります。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi leo thang lên mái nhà.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không phải cầu thang cố định (階段).</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">わくわく</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">わくわく</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">わくわく</span></b><br>háo hức, hồi hộp vui sướng</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">わくわくする</span></b><br>háo hức, hồi hộp vui sướng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nにわくわくする：háo hức vì N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">明日の旅行にわくわくしています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あしたのりょこうにわくわくしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đang háo hức về chuyến đi ngày mai.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Dạng động từ: わくわくする.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">はらはら</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">はらはら</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">はらはら</span></b><br>hồi hộp lo lắng, thót tim</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">はらはらする</span></b><br>hồi hộp lo lắng, thót tim</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Vてはらはらする：lo lắng khi thấy…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">子どもが木に登るのを見て、はらはらしました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こどもがきにのぼるのをみて、はらはらしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi thót tim khi nhìn đứa trẻ leo cây.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Dạng động từ: はらはらする. Khác わくわく là hồi hộp vui.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">しょんぼり</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">しょんぼり</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">しょんぼり</span></b><br>ỉu xìu, buồn rầu</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">しょんぼりする</span></b><br>ỉu xìu, buồn rầu</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. しょんぼりする：buồn rầu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">試合に負けて、しょんぼりしています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しあいにまけて、しょんぼりしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đang buồn rầu vì thua trận.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Dạng động từ: しょんぼりする.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">駄目</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">だめ</span><span style=""opacity:.68"">ĐÀ MỤC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">駄目（な）</span></b><br>không được, không ổn, vô ích</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Vては駄目：không được làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ここに車を止めては駄目です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ここにくるまをとめてはだめです。</div></details><div style=""font-size:17px;margin-top:4px"">Không được đỗ xe ở đây.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Vても駄目：làm cũng vô ích</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">何度やっても駄目でした。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">なんどやってもだめでした。</div></details><div style=""font-size:17px;margin-top:4px"">Làm bao nhiêu lần cũng không được.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">だって</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">だって</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Liên từ] <span lang=""ja"">だって</span></b><br>vì mà…; ngay cả… cũng… (khẩu ngữ)</div><div style=""margin:7px 0""><b>[Trợ từ] <span lang=""ja"">だって</span></b><br>vì mà…; ngay cả… cũng… (khẩu ngữ)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. だって～もん／から：vì… mà</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">だって、時間がなかったんです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">だって、じかんがなかったんです。</div></details><div style=""font-size:17px;margin-top:4px"">Vì tôi không có thời gian mà.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nだって：ngay cả N cũng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">私だってできます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">わたしだってできます。</div></details><div style=""font-size:17px;margin-top:4px"">Ngay cả tôi cũng làm được.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">勘違い</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かんちがい</span><span style=""opacity:.68"">KHÁM VI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">勘違い</span></b><br>sự nhầm lẫn, hiểu nhầm</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">勘違いする</span></b><br>nhầm, hiểu sai</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. AをBと勘違いする：nhầm A là B</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">日曜日を土曜日と勘違いしました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にちようびをどようびとかんちがいしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi nhầm chủ nhật là thứ bảy.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. ～と勘違いする：nhầm tưởng rằng…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">休みだと勘違いしていました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">やすみだとかんちがいしていました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã nhầm tưởng là ngày nghỉ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">顔が広い</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かおがひろい</span><span style=""opacity:.68"">NHAN QUẢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">顔が広い</span></b><br>quen biết rộng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人は顔が広い：ai đó quen biết rộng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">父はこの町で顔が広いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ちちはこのまちでかおがひろいです。</div></details><div style=""font-size:17px;margin-top:4px"">Bố tôi quen biết rộng ở thị trấn này.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Thành ngữ, không dịch là “mặt rộng”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">顔から火が出る</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">かおからひがでる</span><span style=""opacity:.68"">NHAN HỎA XUẤT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">顔から火が出る</span></b><br>xấu hổ đến nóng bừng mặt</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 顔から火が出るほど：đến mức nóng bừng mặt</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">名前を間違えて、顔から火が出るほど恥ずかしかったです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">なまえをまちがえて、かおからひがでるほどはずかしかったです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi gọi nhầm tên và xấu hổ đến nóng bừng mặt.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">表現</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ひょうげん</span><span style=""opacity:.68"">BIỂU HIỆN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">表現</span></b><br>cách diễn đạt, sự biểu đạt</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">表現する</span></b><br>diễn đạt, thể hiện</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを表現する：biểu đạt N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">絵で気持ちを表現します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えできもちをひょうげんします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi thể hiện cảm xúc qua tranh.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 言葉で表現する：diễn đạt bằng lời</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">感謝を言葉で表現しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かんしゃをことばでひょうげんしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi bày tỏ lòng biết ơn bằng lời.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">黙る</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">だまる</span><span style=""opacity:.68"">MẶC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">黙る</span></b><br>im lặng, ngừng nói</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 黙って＋V：im lặng làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">彼は黙って話を聞いていました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かれはだまってはなしをきいていました。</div></details><div style=""font-size:17px;margin-top:4px"">Anh ấy im lặng nghe chuyện.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">必死</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ひっし</span><span style=""opacity:.68"">TẤT TỬ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">必死（な）</span></b><br>hết sức, liều mình, hết lòng cố gắng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 必死に＋V：làm hết sức</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">電車に間に合うように必死に走りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">でんしゃにまにあうようにひっしにはしりました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi chạy hết sức để kịp tàu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">あはは</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">あはは</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Thán từ] <span lang=""ja"">あはは</span></b><br>ha ha, tiếng cười lớn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 「あはは」と笑う：cười ha ha</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">彼は「あはは」と笑いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かれは「あはは」とわらいました。</div></details><div style=""font-size:17px;margin-top:4px"">Anh ấy cười ha ha.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
"<span lang=""ja"" style=""font-size:32px"">もう少しで</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">もうすこしで</span><span style=""opacity:.68"">THIỂU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Cụm] <span lang=""ja"">もう少しで</span></b><br>chỉ chút nữa là…; suýt…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. もう少しで＋V：sắp sửa…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">もう少しで駅に着きます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">もうすこしでえきにつきます。</div></details><div style=""font-size:17px;margin-top:4px"">Chỉ chút nữa là đến ga.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. もう少しで～ところだった：suýt nữa…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">もう少しで転ぶところでした。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">もうすこしでころぶところでした。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi suýt nữa thì ngã.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 18<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_18
