#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">渋滞</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">じゅうたい</span><span style=""opacity:.68"">SÁP TRỆ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">渋滞</span></b><br>tình trạng ùn tắc</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">渋滞する</span></b><br>ùn tắc</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 道路が渋滞する：đường bị tắc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">事故で道路が渋滞しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じこでどうろがじゅうたいしています。</div></details><div style=""font-size:17px;margin-top:4px"">Đường đang ùn tắc vì tai nạn.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 渋滞に巻き込まれる：bị kẹt xe</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">渋滞に巻き込まれて遅れました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じゅうたいにまきこまれておくれました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đến muộn vì bị kẹt xe.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">帰宅</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きたく</span><span style=""opacity:.68"">QUY TRẠCH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">帰宅</span></b><br>việc về nhà</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">帰宅する</span></b><br>về nhà</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 時刻に帰宅する：về nhà lúc…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">毎晩七時に帰宅します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">まいばんしちじにきたくします。</div></details><div style=""font-size:17px;margin-top:4px"">Mỗi tối tôi về nhà lúc bảy giờ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">久しぶり</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ひさしぶり</span><span style=""opacity:.68"">CỬU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">久しぶり</span></b><br>lâu rồi mới lại…; lâu không gặp/làm</div><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">久しぶり（な）</span></b><br>lâu rồi mới lại…; lâu không gặp/làm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 久しぶりに＋V：lâu rồi mới làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">久しぶりに友達と会いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ひさしぶりにともだちとあいました。</div></details><div style=""font-size:17px;margin-top:4px"">Lâu rồi tôi mới gặp lại bạn.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 久しぶりの＋N：N sau một thời gian dài</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">久しぶりの旅行を楽しみました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ひさしぶりのりょこうをたのしみました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tận hưởng chuyến du lịch sau một thời gian dài.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 15<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_15
"<span lang=""ja"" style=""font-size:32px"">壊す（体を壊す）</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">こわす（からだをこわす）</span><span style=""opacity:.68"">HOẠI（THỂ）</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">壊す（体を壊す）</span></b><br>làm hỏng; làm tổn hại sức khỏe</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 体を壊す：làm sức khỏe suy sụp</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">働きすぎると体を壊します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">はたらきすぎるとからだをこわします。</div></details><div style=""font-size:17px;margin-top:4px"">Làm việc quá sức sẽ khiến sức khỏe suy sụp.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 物を壊す：làm hỏng đồ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">弟がおもちゃを壊しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おとうとがおもちゃをこわしました。</div></details><div style=""font-size:17px;margin-top:4px"">Em trai tôi làm hỏng đồ chơi.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
"<span lang=""ja"" style=""font-size:32px"">割る</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">わる</span><span style=""opacity:.68"">CÁT</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">割る</span></b><br>làm vỡ; chia, chia nhỏ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 物を割る：làm vỡ vật</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">コップを割ってしまいました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">コップをわってしまいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi lỡ làm vỡ cốc.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. AをBで割る：lấy A chia B</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">十を二で割ると五です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じゅうをにでわるとごです。</div></details><div style=""font-size:17px;margin-top:4px"">Mười chia hai bằng năm.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 割る: làm vỡ; 割れる: bị vỡ.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">サプライズパーティー</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">サプライズパーティー</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">サプライズパーティー</span></b><br>bữa tiệc tổ chức bất ngờ cho ai</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人のためにサプライズパーティーを開く</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友人のためにサプライズパーティーを開きます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ゆうじんのためにサプライズパーティーをひらきます。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi tổ chức tiệc bất ngờ cho bạn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
"<span lang=""ja"" style=""font-size:32px"">言葉遣い</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ことばづかい</span><span style=""opacity:.68"">NGÔN DIỆP KHIỂN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">言葉遣い</span></b><br>cách dùng từ, cách nói năng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 言葉遣いに気を付ける：chú ý lời ăn tiếng nói</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">面接では言葉遣いに気を付けます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">めんせつではことばづかいにきをつけます。</div></details><div style=""font-size:17px;margin-top:4px"">Khi phỏng vấn, tôi chú ý cách nói năng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
"<span lang=""ja"" style=""font-size:32px"">間違う</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">まちがう</span><span style=""opacity:.68"">GIAN VI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">間違う</span></b><br>sai, nhầm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nが間違っている：N bị sai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この答えは間違っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このこたえはまちがっています。</div></details><div style=""font-size:17px;margin-top:4px"">Câu trả lời này sai.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nを間違う：nhầm N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">電車を間違ってしまいました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">でんしゃをまちがってしまいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã lên nhầm tàu.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không thay mặt trước bằng 間違える; cả hai có cách dùng giao nhau.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">ショック</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ショック</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">ショック</span></b><br>cú sốc, sự bàng hoàng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ショックを受ける：bị sốc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">その知らせを聞いてショックを受けました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そのしらせをきいてショックをうけました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi bị sốc khi nghe tin đó.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
"<span lang=""ja"" style=""font-size:32px"">受ける（ショックを受ける）</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">うける（ショックをうける）</span><span style=""opacity:.68"">THỤ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">受ける（ショックを受ける）</span></b><br>chịu, nhận tác động (cú sốc)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nにショックを受ける：bị sốc vì N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">試験の結果にショックを受けました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しけんのけっかにショックをうけました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi bị sốc vì kết quả kỳ thi.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Cùng động từ 受ける ở bài 7; giữ riêng ngữ cảnh giáo trình để ôn nghĩa này.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">落ち込む</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">おちこむ</span><span style=""opacity:.68"">LẠC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">落ち込む</span></b><br>buồn bã, suy sụp tinh thần; giảm sút</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 理由で落ち込む：buồn vì…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">試験に落ちて、落ち込んでいます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しけんにおちて、おちこんでいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đang buồn vì thi trượt.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 売り上げが落ち込む：doanh thu giảm sút</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">今月は売り上げが落ち込みました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こんげつはうりあげがおちこみました。</div></details><div style=""font-size:17px;margin-top:4px"">Doanh thu tháng này đã giảm sút.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 込 là chữ Nhật, không gán âm Hán–Việt riêng.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">わざわざ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">わざわざ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">わざわざ</span></b><br>cất công, đặc biệt dành công sức để làm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. わざわざ＋V：cất công làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">わざわざ来てくれてありがとう。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">わざわざきてくれてありがとう。</div></details><div style=""font-size:17px;margin-top:4px"">Cảm ơn bạn đã cất công đến.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
"<span lang=""ja"" style=""font-size:32px"">倒す</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">たおす</span><span style=""opacity:.68"">ĐẢO</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">倒す</span></b><br>làm đổ, đánh ngã; đánh bại</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを倒す：làm đổ N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">花瓶を倒してしまいました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かびんをたおしてしまいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi lỡ làm đổ bình hoa.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 相手を倒す：đánh bại đối thủ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">強い相手を倒しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">つよいあいてをたおしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã đánh bại đối thủ mạnh.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
"<span lang=""ja"" style=""font-size:32px"">汚す</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">よごす</span><span style=""opacity:.68"">Ô</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">汚す</span></b><br>làm bẩn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを汚す：làm bẩn N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">服を汚さないように気を付けます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ふくをよごさないようにきをつけます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi chú ý để không làm bẩn quần áo.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Ở đây đọc よごす; không học lẫn cách đọc けがす mang nghĩa khác.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">本気</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ほんき</span><span style=""opacity:.68"">BẢN KHÍ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">本気</span></b><br>sự nghiêm túc, thật lòng</div><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">本気（な）</span></b><br>sự nghiêm túc, thật lòng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 本気で＋V：làm thật sự, nghiêm túc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">本気で日本語を勉強しています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ほんきでにほんごをべんきょうしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đang nghiêm túc học tiếng Nhật.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 本気になる：trở nên nghiêm túc</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">試験が近づいて、本気になりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しけんがちかづいて、ほんきになりました。</div></details><div style=""font-size:17px;margin-top:4px"">Kỳ thi đến gần nên tôi bắt đầu nghiêm túc.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
"<span lang=""ja"" style=""font-size:32px"">わざと</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">わざと</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">わざと</span></b><br>cố ý, có chủ đích</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. わざと＋V：cố tình làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">わざと間違えたわけではありません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">わざとまちがえたわけではありません。</div></details><div style=""font-size:17px;margin-top:4px"">Không phải tôi cố tình làm sai.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 8 · trang 16<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_08 Nguon::Trang_16
